,fold,sampler,model,precision,recall,f1_score,auc_roc,auc_pr,gmean,balanced_accuracy,confusion_matrix,training_time,fold_time
124,2,SMOTEENN,LightGBM,0.5240963855421686,0.8787878787878788,0.6566037735849056,0.9541964853678973,0.8335165128379881,0.9367854477787247,0.9386992873354831,"[[56784    79]
 [   12    87]]",5.671499729156494,925.5749802589417
125,2,SMOTETomek,LogisticRegression,0.05930599369085174,0.9494949494949495,0.11163895486935867,0.9818718994457172,0.724045835364128,0.9615603575900017,0.9616370162771162,"[[55372  1491]
 [    5    94]]",0.29133081436157227,925.5749802589417
126,2,SMOTETomek,KNN,0.5117647058823529,0.8787878787878788,0.6468401486988847,0.9440652768651643,0.6817629421453939,0.9367524525002763,0.9386641150793587,"[[56780    83]
 [   12    87]]",3.361520290374756,925.5749802589417
127,2,SMOTETomek,SVM,0.08879919273461151,0.8888888888888888,0.1614678899082569,0.9657296102612037,0.6287181191916803,0.935293050384553,0.9365043076243681,"[[55960   903]
 [   11    88]]",83.88852500915527,925.5749802589417
128,2,SMOTETomek,DecisionTree,0.421875,0.8181818181818182,0.5567010309278351,0.9081148789834579,0.3454864546858991,0.9036507500168354,0.9081148789834579,"[[56752   111]
 [   18    81]]",46.06702375411987,925.5749802589417
129,2,SMOTETomek,RandomForest,0.8073394495412844,0.8888888888888888,0.8461538461538461,0.9744789754286263,0.8960051969885447,0.9426349317198014,0.9442597900997916,"[[56842    21]
 [   11    88]]",5.826470136642456,925.5749802589417
130,2,SMOTETomek,XGBoost,0.7962962962962963,0.8686868686868687,0.8309178743961353,0.9686336306810077,0.8876168655551935,0.9318534102740935,0.9341499869347503,"[[56841    22]
 [   13    86]]",4.117836952209473,925.5749802589417
131,2,SMOTETomek,LightGBM,0.5576923076923077,0.8787878787878788,0.6823529411764706,0.9737880537609711,0.8599070718621774,0.9368679308908724,0.938787217975794,"[[56794    69]
 [   12    87]]",5.539570569992065,925.5749802589417
132,3,None,LogisticRegression,0.8787878787878788,0.5918367346938775,0.7073170731707317,0.9783785733486895,0.7797741759358608,0.7692551395739984,0.79584802283469,"[[56855     8]
 [   40    58]]",0.26758813858032227,990.3044996261597
133,3,None,KNN,0.9753086419753086,0.8061224489795918,0.88268156424581,0.9233598333552862,0.8173394878653482,0.8978274309879092,0.9030436383617337,"[[56861     2]
 [   19    79]]",1.6117446422576904,990.3044996261597
134,3,None,SVM,0.975,0.7959183673469388,0.8764044943820225,0.969679541267644,0.8375407068830155,0.8921268817283046,0.8979415975454073,"[[56861     2]
 [   20    78]]",12.189113140106201,990.3044996261597
